gk,ump,peng,upah,provinsi,cluster
185998.0,2888564.0,868308.0,19144.0,RIAU,2
185998.0,2888564.0,1582714.0,19144.0,RIAU,1
185998.0,2888564.0,672142.0,19144.0,RIAU,2
185998.0,2888564.0,670527.0,19144.0,RIAU,2
185998.0,2888564.0,1342670.0,19144.0,RIAU,1
191327.0,2938564.0,687965.0,18626.0,RIAU,2
191327.0,2938564.0,564974.0,18626.0,RIAU,2
191327.0,2938564.0,1252939.0,18626.0,RIAU,2
191327.0,2938564.0,794813.0,18626.0,RIAU,2
191327.0,2938564.0,887487.0,18626.0,RIAU,2
191327.0,2938564.0,1682300.0,18626.0,RIAU,1
191327.0,2938564.0,730825.0,18626.0,RIAU,2
191327.0,2938564.0,694345.0,18626.0,RIAU,2
191327.0,2938564.0,1425170.0,18626.0,RIAU,1
200815.0,2938564.0,687965.0,18626.0,RIAU,2
200815.0,2938564.0,564974.0,18626.0,RIAU,2
200815.0,2938564.0,1252939.0,18626.0,RIAU,2
200815.0,2938564.0,794813.0,18626.0,RIAU,2
200815.0,2938564.0,887487.0,18626.0,RIAU,2
200815.0,2938564.0,1682300.0,18626.0,RIAU,1
200815.0,2938564.0,730825.0,18626.0,RIAU,2
200815.0,2938564.0,694345.0,18626.0,RIAU,2
200815.0,2938564.0,1425170.0,18626.0,RIAU,1
136989.0,2888564.0,643925.0,19144.0,RIAU,2
136989.0,2888564.0,538482.0,19144.0,RIAU,2
136989.0,2888564.0,1182408.0,19144.0,RIAU,2
136989.0,2888564.0,714406.0,19144.0,RIAU,2
136989.0,2888564.0,868308.0,19144.0,RIAU,2
136989.0,2888564.0,1582714.0,19144.0,RIAU,1
136989.0,2888564.0,672142.0,19144.0,RIAU,2
136989.0,2888564.0,670527.0,19144.0,RIAU,2
136989.0,2888564.0,1342670.0,19144.0,RIAU,2
140947.0,2888564.0,643925.0,19144.0,RIAU,2
140947.0,2888564.0,538482.0,19144.0,RIAU,2
140947.0,2888564.0,1182408.0,19144.0,RIAU,2
140947.0,2888564.0,714406.0,19144.0,RIAU,2
140947.0,2888564.0,868308.0,19144.0,RIAU,2
140947.0,2888564.0,1582714.0,19144.0,RIAU,1
140947.0,2888564.0,672142.0,19144.0,RIAU,2
140947.0,2888564.0,670527.0,19144.0,RIAU,2
140947.0,2888564.0,1342670.0,19144.0,RIAU,2
146319.0,2938564.0,687965.0,18626.0,RIAU,2
146319.0,2938564.0,564974.0,18626.0,RIAU,2
146319.0,2938564.0,1252939.0,18626.0,RIAU,2
146319.0,2938564.0,794813.0,18626.0,RIAU,2
146319.0,2938564.0,887487.0,18626.0,RIAU,2
146319.0,2938564.0,1682300.0,18626.0,RIAU,1
146319.0,2938564.0,730825.0,18626.0,RIAU,2
146319.0,2938564.0,694345.0,18626.0,RIAU,2
146319.0,2938564.0,1425170.0,18626.0,RIAU,1
154999.0,2938564.0,687965.0,18626.0,RIAU,2
154999.0,2938564.0,564974.0,18626.0,RIAU,2
154999.0,2938564.0,1252939.0,18626.0,RIAU,2
154999.0,2938564.0,794813.0,18626.0,RIAU,2
154999.0,2938564.0,887487.0,18626.0,RIAU,2
154999.0,2938564.0,1682300.0,18626.0,RIAU,1
154999.0,2938564.0,730825.0,18626.0,RIAU,2
154999.0,2938564.0,694345.0,18626.0,RIAU,2
154999.0,2938564.0,1425170.0,18626.0,RIAU,1
152344.0,2888564.0,643925.0,19144.0,RIAU,2
152344.0,2888564.0,538482.0,19144.0,RIAU,2
152344.0,2888564.0,1182408.0,19144.0,RIAU,2
152344.0,2888564.0,714406.0,19144.0,RIAU,2
152344.0,2888564.0,868308.0,19144.0,RIAU,2
152344.0,2888564.0,1582714.0,19144.0,RIAU,1
152344.0,2888564.0,672142.0,19144.0,RIAU,2
152344.0,2888564.0,670527.0,19144.0,RIAU,2
152344.0,2888564.0,1342670.0,19144.0,RIAU,2
158976.0,2888564.0,643925.0,19144.0,RIAU,2
158976.0,2888564.0,538482.0,19144.0,RIAU,2
158976.0,2888564.0,1182408.0,19144.0,RIAU,2
158976.0,2888564.0,714406.0,19144.0,RIAU,2
158976.0,2888564.0,868308.0,19144.0,RIAU,2
158976.0,2888564.0,1582714.0,19144.0,RIAU,1
158976.0,2888564.0,672142.0,19144.0,RIAU,2
158976.0,2888564.0,670527.0,19144.0,RIAU,2
158976.0,2888564.0,1342670.0,19144.0,RIAU,2
164377.0,2938564.0,687965.0,18626.0,RIAU,2
164377.0,2938564.0,564974.0,18626.0,RIAU,2
164377.0,2938564.0,1252939.0,18626.0,RIAU,2
164377.0,2938564.0,794813.0,18626.0,RIAU,2
164377.0,2938564.0,887487.0,18626.0,RIAU,2
164377.0,2938564.0,1682300.0,18626.0,RIAU,1
164377.0,2938564.0,730825.0,18626.0,RIAU,2
164377.0,2938564.0,694345.0,18626.0,RIAU,2
164377.0,2938564.0,1425170.0,18626.0,RIAU,1
173340.0,2938564.0,687965.0,18626.0,RIAU,2
173340.0,2938564.0,564974.0,18626.0,RIAU,2
173340.0,2938564.0,1252939.0,18626.0,RIAU,2
173340.0,2938564.0,794813.0,18626.0,RIAU,2
173340.0,2938564.0,887487.0,18626.0,RIAU,2
173340.0,2938564.0,1682300.0,18626.0,RIAU,1
173340.0,2938564.0,730825.0,18626.0,RIAU,2
173340.0,2938564.0,694345.0,18626.0,RIAU,2
173340.0,2938564.0,1425170.0,18626.0,RIAU,1
404802.0,1878000.0,472756.0,13303.0,RIAU,0
404802.0,1878000.0,413929.0,13303.0,RIAU,0
404802.0,1878000.0,886685.0,13303.0,RIAU,0
404802.0,1878000.0,530836.0,13303.0,RIAU,0
404802.0,1878000.0,661673.0,13303.0,RIAU,0
404802.0,1878000.0,1192509.0,13303.0,RIAU,2
404802.0,1878000.0,495322.0,13303.0,RIAU,0
404802.0,1878000.0,510187.0,13303.0,RIAU,0
404802.0,1878000.0,1005509.0,13303.0,RIAU,2
417768.0,1878000.0,472756.0,13303.0,RIAU,0
417768.0,1878000.0,413929.0,13303.0,RIAU,0
417768.0,1878000.0,886685.0,13303.0,RIAU,0
417768.0,1878000.0,530836.0,13303.0,RIAU,0
417768.0,1878000.0,661673.0,13303.0,RIAU,0
417768.0,1878000.0,1192509.0,13303.0,RIAU,2
417768.0,1878000.0,495322.0,13303.0,RIAU,0
417768.0,1878000.0,510187.0,13303.0,RIAU,0
417768.0,1878000.0,1005509.0,13303.0,RIAU,2
426346.0,2095000.0,529182.0,15506.0,RIAU,2
426346.0,2095000.0,415428.0,15506.0,RIAU,2
426346.0,2095000.0,944611.0,15506.0,RIAU,2
426346.0,2095000.0,599303.0,15506.0,RIAU,2
426346.0,2095000.0,701840.0,15506.0,RIAU,2
426346.0,2095000.0,1301143.0,15506.0,RIAU,2
426346.0,2095000.0,556747.0,15506.0,RIAU,2
426346.0,2095000.0,528018.0,15506.0,RIAU,2
426346.0,2095000.0,1084765.0,15506.0,RIAU,2
439542.0,2095000.0,529182.0,15506.0,RIAU,2
439542.0,2095000.0,415428.0,15506.0,RIAU,2
439542.0,2095000.0,944611.0,15506.0,RIAU,2
439542.0,2095000.0,599303.0,15506.0,RIAU,2
439542.0,2095000.0,701840.0,15506.0,RIAU,2
439542.0,2095000.0,1301143.0,15506.0,RIAU,2
439542.0,2095000.0,556747.0,15506.0,RIAU,2
439542.0,2095000.0,528018.0,15506.0,RIAU,2
439542.0,2095000.0,1084765.0,15506.0,RIAU,2
395659.0,1878000.0,472756.0,13303.0,RIAU,0
395659.0,1878000.0,413929.0,13303.0,RIAU,0
395659.0,1878000.0,886685.0,13303.0,RIAU,0
395659.0,1878000.0,530836.0,13303.0,RIAU,0
395659.0,1878000.0,661673.0,13303.0,RIAU,0
395659.0,1878000.0,1192509.0,13303.0,RIAU,2
395659.0,1878000.0,495322.0,13303.0,RIAU,0
395659.0,1878000.0,510187.0,13303.0,RIAU,0
395659.0,1878000.0,1005509.0,13303.0,RIAU,2
416780.0,1878000.0,472756.0,13303.0,RIAU,0
416780.0,1878000.0,413929.0,13303.0,RIAU,0
416780.0,1878000.0,886685.0,13303.0,RIAU,0
416780.0,1878000.0,530836.0,13303.0,RIAU,0
416780.0,1878000.0,661673.0,13303.0,RIAU,0
416780.0,1878000.0,1192509.0,13303.0,RIAU,2
416780.0,1878000.0,495322.0,13303.0,RIAU,0
416780.0,1878000.0,510187.0,13303.0,RIAU,0
416780.0,1878000.0,1005509.0,13303.0,RIAU,2
425777.0,2095000.0,529182.0,15506.0,RIAU,2
425777.0,2095000.0,415428.0,15506.0,RIAU,2
425777.0,2095000.0,944611.0,15506.0,RIAU,2
425777.0,2095000.0,599303.0,15506.0,RIAU,2
425777.0,2095000.0,701840.0,15506.0,RIAU,2
425777.0,2095000.0,1301143.0,15506.0,RIAU,2
425777.0,2095000.0,556747.0,15506.0,RIAU,2
425777.0,2095000.0,528018.0,15506.0,RIAU,2
425777.0,2095000.0,1084765.0,15506.0,RIAU,2
433960.0,2095000.0,529182.0,15506.0,RIAU,2
433960.0,2095000.0,415428.0,15506.0,RIAU,2
433960.0,2095000.0,944611.0,15506.0,RIAU,2
433960.0,2095000.0,599303.0,15506.0,RIAU,2
433960.0,2095000.0,701840.0,15506.0,RIAU,2
433960.0,2095000.0,1301143.0,15506.0,RIAU,2
433960.0,2095000.0,556747.0,15506.0,RIAU,2
433960.0,2095000.0,528018.0,15506.0,RIAU,2
433960.0,2095000.0,1084765.0,15506.0,RIAU,2
399212.0,1878000.0,472756.0,13303.0,RIAU,0
399212.0,1878000.0,413929.0,13303.0,RIAU,0
399212.0,1878000.0,886685.0,13303.0,RIAU,0
399212.0,1878000.0,530836.0,13303.0,RIAU,0
399212.0,1878000.0,661673.0,13303.0,RIAU,0
399212.0,1878000.0,1192509.0,13303.0,RIAU,2
399212.0,1878000.0,495322.0,13303.0,RIAU,0
399212.0,1878000.0,510187.0,13303.0,RIAU,0
399212.0,1878000.0,1005509.0,13303.0,RIAU,2
417164.0,1878000.0,472756.0,13303.0,RIAU,0
417164.0,1878000.0,413929.0,13303.0,RIAU,0
417164.0,1878000.0,886685.0,13303.0,RIAU,0
417164.0,1878000.0,530836.0,13303.0,RIAU,0
417164.0,1878000.0,661673.0,13303.0,RIAU,0
417164.0,1878000.0,1192509.0,13303.0,RIAU,2
417164.0,1878000.0,495322.0,13303.0,RIAU,0
417164.0,1878000.0,510187.0,13303.0,RIAU,0
417164.0,1878000.0,1005509.0,13303.0,RIAU,2
426000.0,2095000.0,529182.0,15506.0,RIAU,2
426000.0,2095000.0,415428.0,15506.0,RIAU,2
426000.0,2095000.0,944611.0,15506.0,RIAU,2
426000.0,2095000.0,599303.0,15506.0,RIAU,2
426000.0,2095000.0,701840.0,15506.0,RIAU,2
426000.0,2095000.0,1301143.0,15506.0,RIAU,2
426000.0,2095000.0,556747.0,15506.0,RIAU,2
426000.0,2095000.0,528018.0,15506.0,RIAU,2
426000.0,2095000.0,1084765.0,15506.0,RIAU,2
437259.0,2095000.0,529182.0,15506.0,RIAU,2
437259.0,2095000.0,415428.0,15506.0,RIAU,2
437259.0,2095000.0,944611.0,15506.0,RIAU,2
437259.0,2095000.0,599303.0,15506.0,RIAU,2
437259.0,2095000.0,701840.0,15506.0,RIAU,2
437259.0,2095000.0,1301143.0,15506.0,RIAU,2
437259.0,2095000.0,556747.0,15506.0,RIAU,2
437259.0,2095000.0,528018.0,15506.0,RIAU,2
437259.0,2095000.0,1084765.0,15506.0,RIAU,2
463248.0,2266722.0,577172.0,15182.0,RIAU,2
463248.0,2266722.0,422216.0,15182.0,RIAU,2
463248.0,2266722.0,999389.0,15182.0,RIAU,2
463248.0,2266722.0,643136.0,15182.0,RIAU,2
463248.0,2266722.0,661941.0,15182.0,RIAU,2
463248.0,2266722.0,1305078.0,15182.0,RIAU,2
463248.0,2266722.0,603401.0,15182.0,RIAU,2
463248.0,2266722.0,517536.0,15182.0,RIAU,2
463248.0,2266722.0,1120937.0,15182.0,RIAU,2
474626.0,2266722.0,577172.0,15182.0,RIAU,2
474626.0,2266722.0,422216.0,15182.0,RIAU,2
474626.0,2266722.0,999389.0,15182.0,RIAU,2
474626.0,2266722.0,643136.0,15182.0,RIAU,2
474626.0,2266722.0,661941.0,15182.0,RIAU,2
474626.0,2266722.0,1305078.0,15182.0,RIAU,2
474626.0,2266722.0,603401.0,15182.0,RIAU,2
474626.0,2266722.0,517536.0,15182.0,RIAU,2
474626.0,2266722.0,1120937.0,15182.0,RIAU,2
491379.0,2464154.0,569382.0,15613.0,RIAU,2
491379.0,2464154.0,482077.0,15613.0,RIAU,2
491379.0,2464154.0,1051459.0,15613.0,RIAU,2
491379.0,2464154.0,644937.0,15613.0,RIAU,2
491379.0,2464154.0,744298.0,15613.0,RIAU,2
491379.0,2464154.0,1389236.0,15613.0,RIAU,2
491379.0,2464154.0,599873.0,15613.0,RIAU,2
491379.0,2464154.0,587899.0,15613.0,RIAU,2
491379.0,2464154.0,1187772.0,15613.0,RIAU,2
499402.0,2464154.0,569382.0,15613.0,RIAU,2
499402.0,2464154.0,482077.0,15613.0,RIAU,2
499402.0,2464154.0,1051459.0,15613.0,RIAU,2
499402.0,2464154.0,644937.0,15613.0,RIAU,2
499402.0,2464154.0,744298.0,15613.0,RIAU,2
499402.0,2464154.0,1389236.0,15613.0,RIAU,2
499402.0,2464154.0,599873.0,15613.0,RIAU,2
499402.0,2464154.0,587899.0,15613.0,RIAU,2
499402.0,2464154.0,1187772.0,15613.0,RIAU,2
450581.0,2266722.0,577172.0,15182.0,RIAU,2
450581.0,2266722.0,422216.0,15182.0,RIAU,2
450581.0,2266722.0,999389.0,15182.0,RIAU,2
450581.0,2266722.0,643136.0,15182.0,RIAU,2
450581.0,2266722.0,661941.0,15182.0,RIAU,2
450581.0,2266722.0,1305078.0,15182.0,RIAU,2
450581.0,2266722.0,603401.0,15182.0,RIAU,2
450581.0,2266722.0,517536.0,15182.0,RIAU,2
450581.0,2266722.0,1120937.0,15182.0,RIAU,2
457368.0,2266722.0,577172.0,15182.0,RIAU,2
457368.0,2266722.0,422216.0,15182.0,RIAU,2
457368.0,2266722.0,999389.0,15182.0,RIAU,2
457368.0,2266722.0,643136.0,15182.0,RIAU,2
457368.0,2266722.0,661941.0,15182.0,RIAU,2
457368.0,2266722.0,1305078.0,15182.0,RIAU,2
457368.0,2266722.0,603401.0,15182.0,RIAU,2
457368.0,2266722.0,517536.0,15182.0,RIAU,2
457368.0,2266722.0,1120937.0,15182.0,RIAU,2
471687.0,2464154.0,569382.0,15613.0,RIAU,2
471687.0,2464154.0,482077.0,15613.0,RIAU,2
471687.0,2464154.0,1051459.0,15613.0,RIAU,2
471687.0,2464154.0,644937.0,15613.0,RIAU,2
471687.0,2464154.0,744298.0,15613.0,RIAU,2
471687.0,2464154.0,1389236.0,15613.0,RIAU,2
471687.0,2464154.0,599873.0,15613.0,RIAU,2
471687.0,2464154.0,587899.0,15613.0,RIAU,2
471687.0,2464154.0,1187772.0,15613.0,RIAU,2
478445.0,2464154.0,569382.0,15613.0,RIAU,2
478445.0,2464154.0,482077.0,15613.0,RIAU,2
478445.0,2464154.0,1051459.0,15613.0,RIAU,2
478445.0,2464154.0,644937.0,15613.0,RIAU,2
478445.0,2464154.0,744298.0,15613.0,RIAU,2
478445.0,2464154.0,1389236.0,15613.0,RIAU,2
478445.0,2464154.0,599873.0,15613.0,RIAU,2
478445.0,2464154.0,587899.0,15613.0,RIAU,2
478445.0,2464154.0,1187772.0,15613.0,RIAU,2
456493.0,2266722.0,577172.0,15182.0,RIAU,2
456493.0,2266722.0,422216.0,15182.0,RIAU,2
456493.0,2266722.0,999389.0,15182.0,RIAU,2
456493.0,2266722.0,643136.0,15182.0,RIAU,2
456493.0,2266722.0,661941.0,15182.0,RIAU,2
456493.0,2266722.0,1305078.0,15182.0,RIAU,2
456493.0,2266722.0,603401.0,15182.0,RIAU,2
456493.0,2266722.0,517536.0,15182.0,RIAU,2
456493.0,2266722.0,1120937.0,15182.0,RIAU,2
465181.0,2266722.0,577172.0,15182.0,RIAU,2
465181.0,2266722.0,422216.0,15182.0,RIAU,2
465181.0,2266722.0,999389.0,15182.0,RIAU,2
465181.0,2266722.0,643136.0,15182.0,RIAU,2
465181.0,2266722.0,661941.0,15182.0,RIAU,2
465181.0,2266722.0,1305078.0,15182.0,RIAU,2
465181.0,2266722.0,603401.0,15182.0,RIAU,2
465181.0,2266722.0,517536.0,15182.0,RIAU,2
465181.0,2266722.0,1120937.0,15182.0,RIAU,2
479944.0,2464154.0,569382.0,15613.0,RIAU,2
479944.0,2464154.0,482077.0,15613.0,RIAU,2
479944.0,2464154.0,1051459.0,15613.0,RIAU,2
479944.0,2464154.0,644937.0,15613.0,RIAU,2
479944.0,2464154.0,744298.0,15613.0,RIAU,2
479944.0,2464154.0,1389236.0,15613.0,RIAU,2
479944.0,2464154.0,599873.0,15613.0,RIAU,2
479944.0,2464154.0,587899.0,15613.0,RIAU,2
479944.0,2464154.0,1187772.0,15613.0,RIAU,2
487145.0,2464154.0,569382.0,15613.0,RIAU,2
487145.0,2464154.0,482077.0,15613.0,RIAU,2
487145.0,2464154.0,1051459.0,15613.0,RIAU,2
487145.0,2464154.0,644937.0,15613.0,RIAU,2
487145.0,2464154.0,744298.0,15613.0,RIAU,2
487145.0,2464154.0,1389236.0,15613.0,RIAU,2
487145.0,2464154.0,599873.0,15613.0,RIAU,2
487145.0,2464154.0,587899.0,15613.0,RIAU,2
487145.0,2464154.0,1187772.0,15613.0,RIAU,2
513739.0,2662026.0,581820.0,16270.0,RIAU,2
513739.0,2662026.0,483155.0,16270.0,RIAU,2
513739.0,2662026.0,1064975.0,16270.0,RIAU,2
513739.0,2662026.0,680685.0,16270.0,RIAU,2
513739.0,2662026.0,800946.0,16270.0,RIAU,2
513739.0,2662026.0,1481632.0,16270.0,RIAU,1
513739.0,2662026.0,621747.0,16270.0,RIAU,2
513739.0,2662026.0,611497.0,16270.0,RIAU,2
513739.0,2662026.0,1233245.0,16270.0,RIAU,1
546515.0,2662026.0,581820.0,16270.0,RIAU,2
546515.0,2662026.0,483155.0,16270.0,RIAU,2
546515.0,2662026.0,1064975.0,16270.0,RIAU,2
546515.0,2662026.0,680685.0,16270.0,RIAU,2
546515.0,2662026.0,800946.0,16270.0,RIAU,2
546515.0,2662026.0,1481632.0,16270.0,RIAU,1
546515.0,2662026.0,621747.0,16270.0,RIAU,2
546515.0,2662026.0,611497.0,16270.0,RIAU,2
546515.0,2662026.0,1233245.0,16270.0,RIAU,1
570462.0,2888564.0,616148.0,18411.0,RIAU,2
570462.0,2888564.0,511937.0,18411.0,RIAU,2
570462.0,2888564.0,1128085.0,18411.0,RIAU,1
570462.0,2888564.0,744846.0,18411.0,RIAU,2
570462.0,2888564.0,909577.0,18411.0,RIAU,1
570462.0,2888564.0,1654423.0,18411.0,RIAU,1
570462.0,2888564.0,668073.0,18411.0,RIAU,2
570462.0,2888564.0,672372.0,18411.0,RIAU,2
570462.0,2888564.0,1340446.0,18411.0,RIAU,1
572856.0,2888564.0,616148.0,18411.0,RIAU,2
572856.0,2888564.0,511937.0,18411.0,RIAU,2
572856.0,2888564.0,1128085.0,18411.0,RIAU,1
572856.0,2888564.0,744846.0,18411.0,RIAU,2
572856.0,2888564.0,909577.0,18411.0,RIAU,1
572856.0,2888564.0,1654423.0,18411.0,RIAU,1
572856.0,2888564.0,668073.0,18411.0,RIAU,2
572856.0,2888564.0,672372.0,18411.0,RIAU,2
572856.0,2888564.0,1340446.0,18411.0,RIAU,1
491391.0,2662026.0,581820.0,16270.0,RIAU,2
491391.0,2662026.0,483155.0,16270.0,RIAU,2
491391.0,2662026.0,1064975.0,16270.0,RIAU,2
491391.0,2662026.0,680685.0,16270.0,RIAU,2
491391.0,2662026.0,800946.0,16270.0,RIAU,2
491391.0,2662026.0,1481632.0,16270.0,RIAU,1
491391.0,2662026.0,621747.0,16270.0,RIAU,2
491391.0,2662026.0,611497.0,16270.0,RIAU,2
491391.0,2662026.0,1233245.0,16270.0,RIAU,2
510421.0,2662026.0,581820.0,16270.0,RIAU,2
510421.0,2662026.0,483155.0,16270.0,RIAU,2
510421.0,2662026.0,1064975.0,16270.0,RIAU,2
510421.0,2662026.0,680685.0,16270.0,RIAU,2
510421.0,2662026.0,800946.0,16270.0,RIAU,2
510421.0,2662026.0,1481632.0,16270.0,RIAU,1
510421.0,2662026.0,621747.0,16270.0,RIAU,2
510421.0,2662026.0,611497.0,16270.0,RIAU,2
510421.0,2662026.0,1233245.0,16270.0,RIAU,2
526431.0,2888564.0,616148.0,18411.0,RIAU,2
526431.0,2888564.0,511937.0,18411.0,RIAU,2
526431.0,2888564.0,1128085.0,18411.0,RIAU,1
526431.0,2888564.0,744846.0,18411.0,RIAU,2
526431.0,2888564.0,909577.0,18411.0,RIAU,1
526431.0,2888564.0,1654423.0,18411.0,RIAU,1
526431.0,2888564.0,668073.0,18411.0,RIAU,2
526431.0,2888564.0,672372.0,18411.0,RIAU,2
526431.0,2888564.0,1340446.0,18411.0,RIAU,1
528735.0,2888564.0,616148.0,18411.0,RIAU,2
528735.0,2888564.0,511937.0,18411.0,RIAU,2
528735.0,2888564.0,1128085.0,18411.0,RIAU,1
528735.0,2888564.0,744846.0,18411.0,RIAU,2
528735.0,2888564.0,909577.0,18411.0,RIAU,1
528735.0,2888564.0,1654423.0,18411.0,RIAU,1
528735.0,2888564.0,668073.0,18411.0,RIAU,2
528735.0,2888564.0,672372.0,18411.0,RIAU,2
528735.0,2888564.0,1340446.0,18411.0,RIAU,1
500612.0,2662026.0,581820.0,16270.0,RIAU,2
500612.0,2662026.0,483155.0,16270.0,RIAU,2
500612.0,2662026.0,1064975.0,16270.0,RIAU,2
500612.0,2662026.0,680685.0,16270.0,RIAU,2
500612.0,2662026.0,800946.0,16270.0,RIAU,2
500612.0,2662026.0,1481632.0,16270.0,RIAU,1
500612.0,2662026.0,621747.0,16270.0,RIAU,2
500612.0,2662026.0,611497.0,16270.0,RIAU,2
500612.0,2662026.0,1233245.0,16270.0,RIAU,2
524861.0,2662026.0,581820.0,16270.0,RIAU,2
524861.0,2662026.0,483155.0,16270.0,RIAU,2
524861.0,2662026.0,1064975.0,16270.0,RIAU,2
524861.0,2662026.0,680685.0,16270.0,RIAU,2
524861.0,2662026.0,800946.0,16270.0,RIAU,2
524861.0,2662026.0,1481632.0,16270.0,RIAU,1
524861.0,2662026.0,621747.0,16270.0,RIAU,2
524861.0,2662026.0,611497.0,16270.0,RIAU,2
524861.0,2662026.0,1233245.0,16270.0,RIAU,1
544058.0,2888564.0,616148.0,18411.0,RIAU,2
544058.0,2888564.0,511937.0,18411.0,RIAU,2
544058.0,2888564.0,1128085.0,18411.0,RIAU,1
544058.0,2888564.0,744846.0,18411.0,RIAU,2
544058.0,2888564.0,909577.0,18411.0,RIAU,1
544058.0,2888564.0,1654423.0,18411.0,RIAU,1
544058.0,2888564.0,668073.0,18411.0,RIAU,2
544058.0,2888564.0,672372.0,18411.0,RIAU,2
544058.0,2888564.0,1340446.0,18411.0,RIAU,1
546090.0,2888564.0,616148.0,18411.0,RIAU,2
546090.0,2888564.0,511937.0,18411.0,RIAU,2
546090.0,2888564.0,1128085.0,18411.0,RIAU,1
546090.0,2888564.0,744846.0,18411.0,RIAU,2
546090.0,2888564.0,909577.0,18411.0,RIAU,1
546090.0,2888564.0,1654423.0,18411.0,RIAU,1
546090.0,2888564.0,668073.0,18411.0,RIAU,2
546090.0,2888564.0,672372.0,18411.0,RIAU,2
546090.0,2888564.0,1340446.0,18411.0,RIAU,1
595270.0,2888564.0,643925.0,19144.0,RIAU,2
595270.0,2888564.0,538482.0,19144.0,RIAU,2
595270.0,2888564.0,1182408.0,19144.0,RIAU,1
595270.0,2888564.0,714406.0,19144.0,RIAU,1
595270.0,2888564.0,868308.0,19144.0,RIAU,1
595270.0,2888564.0,1582714.0,19144.0,RIAU,1
595270.0,2888564.0,672142.0,19144.0,RIAU,2
595270.0,2888564.0,670527.0,19144.0,RIAU,2
595270.0,2888564.0,1342670.0,19144.0,RIAU,1
618552.0,2888564.0,643925.0,19144.0,RIAU,2
618552.0,2888564.0,538482.0,19144.0,RIAU,2
618552.0,2888564.0,1182408.0,19144.0,RIAU,1
618552.0,2888564.0,714406.0,19144.0,RIAU,1
618552.0,2888564.0,868308.0,19144.0,RIAU,1
618552.0,2888564.0,1582714.0,19144.0,RIAU,1
618552.0,2888564.0,672142.0,19144.0,RIAU,1
618552.0,2888564.0,670527.0,19144.0,RIAU,1
618552.0,2888564.0,1342670.0,19144.0,RIAU,1
642008.0,2938564.0,687965.0,18626.0,RIAU,1
642008.0,2938564.0,564974.0,18626.0,RIAU,2
642008.0,2938564.0,1252939.0,18626.0,RIAU,1
642008.0,2938564.0,794813.0,18626.0,RIAU,1
642008.0,2938564.0,887487.0,18626.0,RIAU,1
642008.0,2938564.0,1682300.0,18626.0,RIAU,1
642008.0,2938564.0,730825.0,18626.0,RIAU,1
642008.0,2938564.0,694345.0,18626.0,RIAU,1
642008.0,2938564.0,1425170.0,18626.0,RIAU,1
686945.0,2938564.0,687965.0,18626.0,RIAU,1
686945.0,2938564.0,564974.0,18626.0,RIAU,2
686945.0,2938564.0,1252939.0,18626.0,RIAU,1
686945.0,2938564.0,794813.0,18626.0,RIAU,1
686945.0,2938564.0,887487.0,18626.0,RIAU,1
686945.0,2938564.0,1682300.0,18626.0,RIAU,1
686945.0,2938564.0,730825.0,18626.0,RIAU,1
686945.0,2938564.0,694345.0,18626.0,RIAU,1
686945.0,2938564.0,1425170.0,18626.0,RIAU,1
546807.0,2888564.0,643925.0,19144.0,RIAU,2
546807.0,2888564.0,538482.0,19144.0,RIAU,2
546807.0,2888564.0,1182408.0,19144.0,RIAU,1
546807.0,2888564.0,714406.0,19144.0,RIAU,2
546807.0,2888564.0,868308.0,19144.0,RIAU,1
546807.0,2888564.0,1582714.0,19144.0,RIAU,1
546807.0,2888564.0,672142.0,19144.0,RIAU,2
546807.0,2888564.0,670527.0,19144.0,RIAU,2
546807.0,2888564.0,1342670.0,19144.0,RIAU,1
564900.0,2888564.0,643925.0,19144.0,RIAU,2
564900.0,2888564.0,538482.0,19144.0,RIAU,2
564900.0,2888564.0,1182408.0,19144.0,RIAU,1
564900.0,2888564.0,714406.0,19144.0,RIAU,2
564900.0,2888564.0,868308.0,19144.0,RIAU,1
564900.0,2888564.0,1582714.0,19144.0,RIAU,1
564900.0,2888564.0,672142.0,19144.0,RIAU,2
564900.0,2888564.0,670527.0,19144.0,RIAU,2
564900.0,2888564.0,1342670.0,19144.0,RIAU,1
582224.0,2938564.0,687965.0,18626.0,RIAU,2
582224.0,2938564.0,564974.0,18626.0,RIAU,2
582224.0,2938564.0,1252939.0,18626.0,RIAU,1
582224.0,2938564.0,794813.0,18626.0,RIAU,1
582224.0,2938564.0,887487.0,18626.0,RIAU,1
582224.0,2938564.0,1682300.0,18626.0,RIAU,1
582224.0,2938564.0,730825.0,18626.0,RIAU,2
582224.0,2938564.0,694345.0,18626.0,RIAU,2
582224.0,2938564.0,1425170.0,18626.0,RIAU,1
623910.0,2938564.0,687965.0,18626.0,RIAU,1
623910.0,2938564.0,564974.0,18626.0,RIAU,2
623910.0,2938564.0,1252939.0,18626.0,RIAU,1
623910.0,2938564.0,794813.0,18626.0,RIAU,1
623910.0,2938564.0,887487.0,18626.0,RIAU,1
623910.0,2938564.0,1682300.0,18626.0,RIAU,1
623910.0,2938564.0,730825.0,18626.0,RIAU,1
623910.0,2938564.0,694345.0,18626.0,RIAU,1
623910.0,2938564.0,1425170.0,18626.0,RIAU,1
565937.0,2888564.0,643925.0,19144.0,RIAU,2
565937.0,2888564.0,538482.0,19144.0,RIAU,2
565937.0,2888564.0,1182408.0,19144.0,RIAU,1
